scenario,controller,seed,headway_cv,travel_s,wait_s,wait_direct
Ablation S (D+T+S),EH,5,0.11446629097663458,5300.666666666667,304.7716714978342,331.6262019230769
Ablation S (D+T+S),EH,7,0.14539329906438692,5354.888888888889,309.89222655643977,337.23677884615387
Ablation S (D+T+S),EH,9,0.15087835146605724,5330.055555555556,304.98749011833314,380.2824519230769
Ablation S (D+T+S),EH,8,0.11578918174617195,5305.166666666667,303.6849925173345,354.00600961538464
Ablation S (D+T+S),EH,10,0.16665727030656582,5308.777777777777,308.67112922079605,310.11778846153845
Ablation S (D+T+S),EH,11,0.10798173328504597,5318.5,304.071614708142,354.38822115384613
Ablation S (D+T+S),EH,12,0.11058672939155706,5288.111111111111,305.19352293491517,382.13461538461536
Ablation S (D+T+S),EH,13,0.14929524431350508,5324.777777777777,308.11063377562425,307.9423076923077
Ablation S (D+T+S),EH,14,0.12481447678206734,5339.055555555556,306.1242244531167,360.6706730769231
Ablation S (D+T+S),EH,16,0.13993339188258902,5314.444444444444,304.55802409219353,395.1526442307692
Ablation S (D+T+S),EH,15,0.14833864047808906,5324.611111111111,306.1007947136479,323.3918269230769
Ablation S (D+T+S),EH,19,0.11513370525171694,5283.944444444444,303.8707616047828,336.67427884615387
Ablation S (D+T+S),EH,17,0.16292815605345928,5330.722222222223,308.4377061801045,388.83774038461536
Ablation S (D+T+S),EH,18,0.1490648676543948,5306.555555555556,309.67149022702296,377.6826923076923
Ablation S (D+T+S),EH,20,0.12539353857001712,5289.222222222223,303.3961006895633,361.38461538461536
Ablation S (D+T+S),EH,21,0.1368455758149594,5338.944444444444,301.7590799690559,324.359375
Ablation S (D+T+S),EH,23,0.11762056390634129,5260.444444444444,304.1785691970844,370.84975961538464
Ablation S (D+T+S),EH,22,0.12719589666705589,5400.888888888889,302.76869731083315,296.41225961538464
Ablation S (D+T+S),EH,24,0.13699499143349542,5313.833333333333,307.3195919650787,374.12259615384613
Ablation S (D+T+S),EH,26,0.13093243975300978,5322.166666666667,304.62624009083413,334.83052884615387
Ablation S (D+T+S),EH,25,0.15713060634934853,5377.111111111111,308.4118506994089,371.97716346153845
Ablation S (D+T+S),EH,27,0.1482671743042749,5329.333333333333,307.01495057050477,384.64903846153845
Ablation S (D+T+S),EH,28,0.13122952563846293,5319.833333333333,309.04869658163545,373.0108173076923
Ablation S (D+T+S),EH,29,0.11847569911456016,5310.333333333333,301.1708417743278,321.8485576923077
Ablation W (D+T+W),NC,0,0.6715702474995826,6153.5,431.53955118758296,436.5884831460674
Ablation W (D+T+W),NC,1,0.7763310210478266,6391.333333333333,468.5903803566539,471.0252808988764
Ablation W (D+T+W),NC,3,0.5774385051977906,6176.944444444444,417.0333668558663,399.7120786516854
Ablation W (D+T+W),NC,4,0.6088342761811961,6283.944444444444,422.66186824061924,427.1011235955056
Ablation W (D+T+W),NC,7,0.8084017638122388,6290.166666666667,482.9018513281583,480.3272471910112
Ablation W (D+T+W),NC,8,0.7406289178084831,6363.666666666667,451.74919702591757,462.1081460674157
Ablation W (D+T+W),NC,5,0.7593602047417315,6623.222222222223,468.30955320932094,473.75280898876406
Ablation W (D+T+W),NC,6,0.8691483703685842,6600.666666666667,453.4330860669132,559.8679775280899
Ablation W (D+T+W),NC,2,0.9891072770845247,6788.555555555556,584.7317187152584,608.935393258427
Ablation W (D+T+W),NC,9,0.8681982148421875,6393.833333333333,512.2252371778089,511.92134831460675
Ablation W (D+T+W),NC,10,0.8309154024603346,6320.222222222223,486.0493024779104,493.0758426966292
