scenario,controller,seed,headway_cv,travel_s,wait_s,wait_direct
Ablation W (D+T+W),FH,29,0.7090693358623356,5115.888888888889,418.13410381886507,435.44773175542406
Ablation W (D+T+W),EH,0,0.8039868963791458,5393.388888888889,514.4323702708022,533.5506993006993
Ablation W (D+T+W),EH,1,0.8711872314560208,5214.777777777777,528.2703063097852,525.1486268174475
Ablation W (D+T+W),EH,3,0.683367190154551,4758.5,477.27240966737685,452.7825311942959
Ablation W (D+T+W),EH,2,0.7097914662493277,5481.833333333333,438.07206061082337,472.2754716981132
Ablation W (D+T+W),EH,4,0.7449025244626963,5430.722222222223,472.4717012509108,481.1226575809199
Ablation W (D+T+W),EH,5,0.6890773715741643,5428.388888888889,474.60436716759295,467.53767123287673
Ablation W (D+T+W),EH,6,0.7706852995170741,5005.0,496.42096409971344,507.1333333333333
Ablation W (D+T+W),EH,7,0.8466237064581755,5070.277777777777,463.9691368326037,416.02255639097746
Ablation W (D+T+W),EH,8,0.5853260656898993,4842.0,410.32492487142787,399.0561797752809
Ablation W (D+T+W),EH,9,0.9239459545360422,5388.888888888889,579.4847654823838,582.2295652173913
Ablation W (D+T+W),EH,10,0.8184160882384917,5235.388888888889,542.8003379781513,515.7425925925926
Ablation W (D+T+W),EH,11,0.8285559379470242,5268.555555555556,500.14717235739056,487.1735074626866
